,id,address,twitterUsername,twitterName,twitterPfpUrl,twitterUserId,ftUsername,ftName,ftPfpUrl,lastOnline,lastMessageTime,holderCount,holdingCount,watchlistCount,followerCount,followingCount,shareSupply,displayPrice,netBuy,lifetimeFeesCollectedInWei,userBio,rank,message,cluster_kmeans
400,199945.0,0x43d1a64ec4c2a3dd07eda46a468ff39fcef7dfb6,Crypt0_Andrew,Crypto Andrew ✍️🧠,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x43d1a64ec4c2a3dd07eda46a468ff39fcef7dfb6.jpg?Expires=1822099107&Key-Pair-Id=K11ON08J8XW8N0&Signature=Jws5yOWPlePSJZLTZRuCKtlXeKyKfUPW2nsg3eeDWH36-XmTYH0Ats~vMQtL62qBHcjfe6md4ZSla4QqxoY3938h8Pa7J~6F6dbAMGWjUShuNScb6wzHWEtlfU83UzOGM~oKLplCCtkX43y0BN4HmvJg8NFmIcIyM9Xv85P17osMrnZ8qvQb9vtBaZCmrTAS~iMXYFyH5IXJQ-qIi-ovvAhlFLCZ3bTxOzLj9SUI9z6fWz7bFOrzcVyiFe-VafEaldbw~Y7611YjbU8-e4ZTtqnbwrHkYIR-ICMGM213qebj3GFZvutF4u8iTApC-7uz8zo1Be4tg8WoDxtaReqpSQ__,1422940139408461827,Crypt0_Andrew,Crypto Andrew ✍️🧠,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x43d1a64ec4c2a3dd07eda46a468ff39fcef7dfb6.jpg?Expires=1822099107&Key-Pair-Id=K11ON08J8XW8N0&Signature=Jws5yOWPlePSJZLTZRuCKtlXeKyKfUPW2nsg3eeDWH36-XmTYH0Ats~vMQtL62qBHcjfe6md4ZSla4QqxoY3938h8Pa7J~6F6dbAMGWjUShuNScb6wzHWEtlfU83UzOGM~oKLplCCtkX43y0BN4HmvJg8NFmIcIyM9Xv85P17osMrnZ8qvQb9vtBaZCmrTAS~iMXYFyH5IXJQ-qIi-ovvAhlFLCZ3bTxOzLj9SUI9z6fWz7bFOrzcVyiFe-VafEaldbw~Y7611YjbU8-e4ZTtqnbwrHkYIR-ICMGM213qebj3GFZvutF4u8iTApC-7uz8zo1Be4tg8WoDxtaReqpSQ__,1716734982244,1701733937174.0,10.0,1.0,62.0,62.0,0.0,10.0,6250000000000000,0,0,,5151,,0.0
401,36773.0,0x692227eadcb726becb39fbbc4d5b89804467698c,0xjd01,"Rev (💙,🧡)",https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x692227eadcb726becb39fbbc4d5b89804467698c.jpg?Expires=1822099108&Key-Pair-Id=K11ON08J8XW8N0&Signature=fTLhZVMStVyBmFlDr8p-pJ8abzOWHOXkf6RMJmNJ4a~9XldXd9VeXvwyvbRPMm~LX872Qwta8rX-~R1lZtLmVgiCjIfTLrzFiuIuMtiQ3hrHP6O3lYhBSOl7jHVF3JzaOL0s45N5-A-BIIw2K8LXmeRPqKbpA0C1bWxacPYv2CFokvGk1PkT4YPEB~7mpDXwc0iDHosSHJ7elCJT2CmHgKqFDm9AgigtYdXGCf~FUDoO0MFIBZ3LcW2nhABVLc758HxX2aR4tYPD91xO5Slads7BXDTyLi9gFtEaeJ3NYFSiXHZxCaOHWddoWEJ98lzNDR59NcwP6io8Ldm1zyaPYQ__,1381534920581976066,0xjd01,"Rev (💙,🧡)",https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x692227eadcb726becb39fbbc4d5b89804467698c.jpg?Expires=1822099108&Key-Pair-Id=K11ON08J8XW8N0&Signature=fTLhZVMStVyBmFlDr8p-pJ8abzOWHOXkf6RMJmNJ4a~9XldXd9VeXvwyvbRPMm~LX872Qwta8rX-~R1lZtLmVgiCjIfTLrzFiuIuMtiQ3hrHP6O3lYhBSOl7jHVF3JzaOL0s45N5-A-BIIw2K8LXmeRPqKbpA0C1bWxacPYv2CFokvGk1PkT4YPEB~7mpDXwc0iDHosSHJ7elCJT2CmHgKqFDm9AgigtYdXGCf~FUDoO0MFIBZ3LcW2nhABVLc758HxX2aR4tYPD91xO5Slads7BXDTyLi9gFtEaeJ3NYFSiXHZxCaOHWddoWEJ98lzNDR59NcwP6io8Ldm1zyaPYQ__,1721028904777,1712672775293.0,4.0,9.0,21.0,21.0,39.0,4.0,1000000000000000,0,0,"""WTF""",29886,,0.0
402,154164.0,0x75c96162be41c1d41cec3d2502355f04ad59977b,c3po_3,suji,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x75c96162be41c1d41cec3d2502355f04ad59977b.jpg?Expires=1822099108&Key-Pair-Id=K11ON08J8XW8N0&Signature=NXkWI3YISMheTGXQykSJICRWEdt5QQw3ag72r-M6mw4gP2gCZmBg42XiQPcSGEuWvLGKoXvc1qqY9Ty-rAneMcnH7obZlr1hzkoGd~wIiRi499gAGLI78FWSJS91r-eW0mJd4dHdctkU77uZGivt~boVudjUTRKgE8YmYps8mhon0twmLh~39fQVXKWMWYHaoIFmq~8l2Uz-HSfAb8Cy~8K~VTmuegxcyuP035O~Vq~U61RCfkWI7TLkHITKsgWFwRPZPn-Re04VEzS~f3VauLEicS8ar~EvVDfLlsPwJohzR6BcRmOOFfyBif28p42WA2lde5NKPmTl1Q6OhxNr~Q__,866684138652221440,c3po_3,suji,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x75c96162be41c1d41cec3d2502355f04ad59977b.jpg?Expires=1822099108&Key-Pair-Id=K11ON08J8XW8N0&Signature=NXkWI3YISMheTGXQykSJICRWEdt5QQw3ag72r-M6mw4gP2gCZmBg42XiQPcSGEuWvLGKoXvc1qqY9Ty-rAneMcnH7obZlr1hzkoGd~wIiRi499gAGLI78FWSJS91r-eW0mJd4dHdctkU77uZGivt~boVudjUTRKgE8YmYps8mhon0twmLh~39fQVXKWMWYHaoIFmq~8l2Uz-HSfAb8Cy~8K~VTmuegxcyuP035O~Vq~U61RCfkWI7TLkHITKsgWFwRPZPn-Re04VEzS~f3VauLEicS8ar~EvVDfLlsPwJohzR6BcRmOOFfyBif28p42WA2lde5NKPmTl1Q6OhxNr~Q__,1706617994527,1694889986793.0,4.0,3.0,5.0,5.0,2.0,7.0,3062500000000000,0,0,,11242,,0.0
403,190505.0,0x8a846a930c53623706e25276650ab3e5e4fbd93a,zed_toto,Ѣ,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x8a846a930c53623706e25276650ab3e5e4fbd93a.jpg?Expires=1822099108&Key-Pair-Id=K11ON08J8XW8N0&Signature=cmE-bY5RT1JJ-46SIlbfCiBxBl7AZ5iaybZ9PYLOfSYVkdYPq6klXw7Lkrdpwe1LHwWSnqqamNuOjoBVsbnT5nw1ELR3kr~JK7jDEJph9~bBR7B2za3nwVeroUP5vbAjyrnUirlHQdE9YFFGlGUIaDEvpY-hMe0LAkZUic39xehzPM43bQryXV6bGhs~HbOMOsGa0aMiZnrtOPzLD7jOdgoVvOPErCHPmzsof1TtJ~aHHS8djTNTary7DzIuOch0uF-XGM6hRqftM17eRjshLZi9FcLtR9b2f6~LIkN3-GaqGYkMAbItLms0i9DQlxCKEO0MMMUw2TfOq4DjQ4nZ-A__,2273505076,zed_toto,Ѣ,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x8a846a930c53623706e25276650ab3e5e4fbd93a.jpg?Expires=1822099108&Key-Pair-Id=K11ON08J8XW8N0&Signature=cmE-bY5RT1JJ-46SIlbfCiBxBl7AZ5iaybZ9PYLOfSYVkdYPq6klXw7Lkrdpwe1LHwWSnqqamNuOjoBVsbnT5nw1ELR3kr~JK7jDEJph9~bBR7B2za3nwVeroUP5vbAjyrnUirlHQdE9YFFGlGUIaDEvpY-hMe0LAkZUic39xehzPM43bQryXV6bGhs~HbOMOsGa0aMiZnrtOPzLD7jOdgoVvOPErCHPmzsof1TtJ~aHHS8djTNTary7DzIuOch0uF-XGM6hRqftM17eRjshLZi9FcLtR9b2f6~LIkN3-GaqGYkMAbItLms0i9DQlxCKEO0MMMUw2TfOq4DjQ4nZ-A__,1717847724241,1695208824603.0,3.0,12.0,5.0,5.0,17.0,3.0,562499999999999.94,0,0,,46515,,0.0
404,88405.0,0xc146da8054c49f72e6c3bf2188979074bcd2f21f,ethdao,ETH DAO,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0xc146da8054c49f72e6c3bf2188979074bcd2f21f.jpg?Expires=1822099108&Key-Pair-Id=K11ON08J8XW8N0&Signature=H2f-ih5mHkjGmep9eVcCq3XxzXaZC9Jujn~SpE0lf87nOfed4LXMlXX7VsALJS8tRSwY~OolUiAT-6yOrvmfSpz84Ljgny5Eb6JaUdu3keZ2BxjYCKPOWUb6i4~QZErEebWJ1iys2aHgYNxngzir9nFwOVxmApuHJvogxe328sOzoKsp6qtdfn4qHGTWVYlSTq7dHRut0DxN67nJCLsRWVZi6De6-8trUz0P5n~GsjQzElON-GjD2k7pU6ZaJhj6VTJkYev1vXYiqb7Ob5CY-Y-Coie1H0EzSNnriSPClc~Kk76uAQ9zU~GqMTkUMg1nCyONnxI~bFrOtHRxkYmG6w__,1322864023382052864,ethdao,ETH DAO,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0xc146da8054c49f72e6c3bf2188979074bcd2f21f.jpg?Expires=1822099108&Key-Pair-Id=K11ON08J8XW8N0&Signature=H2f-ih5mHkjGmep9eVcCq3XxzXaZC9Jujn~SpE0lf87nOfed4LXMlXX7VsALJS8tRSwY~OolUiAT-6yOrvmfSpz84Ljgny5Eb6JaUdu3keZ2BxjYCKPOWUb6i4~QZErEebWJ1iys2aHgYNxngzir9nFwOVxmApuHJvogxe328sOzoKsp6qtdfn4qHGTWVYlSTq7dHRut0DxN67nJCLsRWVZi6De6-8trUz0P5n~GsjQzElON-GjD2k7pU6ZaJhj6VTJkYev1vXYiqb7Ob5CY-Y-Coie1H0EzSNnriSPClc~Kk76uAQ9zU~GqMTkUMg1nCyONnxI~bFrOtHRxkYmG6w__,1721982369813,1720045984239.0,7.0,35.0,93.0,93.0,239.0,9.0,5062500000000000,0,0,"""Crypto’s last stand\nSerial GMer \nAlt account""",6626,,0.0
405,500.0,0xc48674b0ac55b6070ae45e7300680cc0125ebc97,0xrouellette,RILΞY,https://pbs.twimg.com/profile_images/1673872516920508416/B-SID92N.jpg,961661948,0xrouellette,RILΞY,https://pbs.twimg.com/profile_images/1673872516920508416/B-SID92N.jpg,1718057040914,1699207563435.0,3.0,3.0,5.0,5.0,5.0,3.0,562499999999999.94,0,0,,46515,,0.0
406,88950.0,0xcc7d03e3cc38c8e4df9c97b6c399a07290bb20ad,corleonescrypto,Corleone,https://pbs.twimg.com/profile_images/1608436707598237698/skqADJ4A.jpg,1250118989797302272,corleonescrypto,Corleone,https://pbs.twimg.com/profile_images/1608436707598237698/skqADJ4A.jpg,1714909532810,1695482659575.0,8.0,12.0,18.0,18.0,11.0,15.0,14062500000000000,0,0,,1881,,0.0
407,145104.0,0xeb045847657276c16724b05db23b04d2f0200d39,Conceptparrot,Conceptparrot,https://pbs.twimg.com/profile_images/1372831019129303042/GoMl8hWi.jpg,248174229,Conceptparrot,Conceptparrot,https://pbs.twimg.com/profile_images/1372831019129303042/GoMl8hWi.jpg,1714780446802,1701771153263.0,4.0,15.0,6.0,6.0,14.0,4.0,1000000000000000,0,0,,29886,,0.0
408,8165.0,0xf0c62de2579b2d28e241e699bd85115c195ddfc9,Cryptopleb4,Tom 🫐🦇🔊,https://pbs.twimg.com/profile_images/1685285005990240256/aTn34dH1.jpg,1206194739038564352,Cryptopleb4,Tom 🫐🦇🔊,https://pbs.twimg.com/profile_images/1685285005990240256/aTn34dH1.jpg,1719671945051,1699987650873.0,8.0,3.0,46.0,46.0,15.0,12.0,8999999999999999,0,0,,3294,,0.0
409,35607.0,0x662053724962f5c9890171d2a009f5a26c891f07,mincer_m,Mincer M,https://pbs.twimg.com/profile_images/1567248834861957121/I-W1Mz5Y.jpg,68516882,mincer_m,Mincer M,https://pbs.twimg.com/profile_images/1567248834861957121/I-W1Mz5Y.jpg,1712905311709,0.0,2.0,4.0,3.0,3.0,3.0,2.0,250000000000000,0,0,,87218,,0.0
410,41485.0,0x59711e9e36d25e392b0b14f4ef04c5ba035b3acf,hudsonsims,Simon Hudson,https://pbs.twimg.com/profile_images/1513682364744056837/ob0H6C2T.jpg,243481688,hudsonsims,Simon Hudson,https://pbs.twimg.com/profile_images/1513682364744056837/ob0H6C2T.jpg,1712586730480,1695243211492.0,5.0,5.0,9.0,9.0,5.0,6.0,2249999999999999.8,0,0,,15073,,0.0
411,12032.0,0xd26fc2be22cef7112ba20f198ae8458089012977,packyM,Packy McCormick,https://pbs.twimg.com/profile_images/1674112444535324674/k6dYglK9.jpg,21306324,packyM,Packy McCormick,https://pbs.twimg.com/profile_images/1674112444535324674/k6dYglK9.jpg,1714749002951,1696599488370.0,16.0,4.0,37.0,37.0,3.0,19.0,22562500000000000,0,0,,1029,,0.0
412,56909.0,0xf4f6289879172321ef33ac6da55cdd6c6f7234a4,jelic_matej,Matej,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0xf4f6289879172321ef33ac6da55cdd6c6f7234a4.jpg?Expires=1822099110&Key-Pair-Id=K11ON08J8XW8N0&Signature=C3IelaUm3TBwOmm8si1r2CVBNYzk7DHUZRTpzk~jjfpE-iYdugHJEcQzwHO97d8lipVH8FfgFb7OO-A-dib0KQGEkVmsRFP8UjbgraUMgahkaQCsb2J7VFeLKpltgdY~UsbTgIqa81MEMCR3wC4AQKI6aDr0S~lzftRKvx3VGoITVhVYgzvaaHVIOo1aQbwYXm0lRTfdbqzp761wdLEmlOp-9is0uJ6x99-wzlG62iZIS6Su3ByJDZX~1t244WmsK9qs6hs-0vSgEZvot5bLASJpOUij0G8X9ed7UfpueEccvq2fnFCe6tr-XStVt70ESJvNkci79myuw0oNeDV5Dw__,14613224,jelic_matej,Matej,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0xf4f6289879172321ef33ac6da55cdd6c6f7234a4.jpg?Expires=1822099110&Key-Pair-Id=K11ON08J8XW8N0&Signature=C3IelaUm3TBwOmm8si1r2CVBNYzk7DHUZRTpzk~jjfpE-iYdugHJEcQzwHO97d8lipVH8FfgFb7OO-A-dib0KQGEkVmsRFP8UjbgraUMgahkaQCsb2J7VFeLKpltgdY~UsbTgIqa81MEMCR3wC4AQKI6aDr0S~lzftRKvx3VGoITVhVYgzvaaHVIOo1aQbwYXm0lRTfdbqzp761wdLEmlOp-9is0uJ6x99-wzlG62iZIS6Su3ByJDZX~1t244WmsK9qs6hs-0vSgEZvot5bLASJpOUij0G8X9ed7UfpueEccvq2fnFCe6tr-XStVt70ESJvNkci79myuw0oNeDV5Dw__,1715472625859,1695126020698.0,2.0,2.0,3.0,3.0,2.0,2.0,250000000000000,0,0,,87218,,0.0
413,116633.0,0xf66e08410137cca2ef1cfb547ddb3aa130d44266,BenLin270608,Ben Lin,https://pbs.twimg.com/profile_images/1693802368201068544/oYAOJb6m.png,1693802295530598400,BenLin270608,Ben Lin,https://pbs.twimg.com/profile_images/1693802368201068544/oYAOJb6m.png,1697389175890,0.0,3.0,2.0,4.0,4.0,1.0,3.0,562499999999999.94,0,0,,46515,,0.0
414,41493.0,0x0f69c86c8ae7c5c13e9c06dac17620559cfd95c0,joey_debruin,Joey DeBruin,https://pbs.twimg.com/profile_images/1529910053314121739/PQzn9Kex.jpg,3118585142,joey_debruin,Joey DeBruin,https://pbs.twimg.com/profile_images/1529910053314121739/PQzn9Kex.jpg,1714923213659,1693271980289.0,5.0,5.0,12.0,12.0,12.0,6.0,2249999999999999.8,0,0,,15073,,0.0
415,65155.0,0x38838ad0932474a6662dd9ded8be48663c463bfb,justmckissick,Justin McKissick,https://pbs.twimg.com/profile_images/1112467530113642497/flPyqh6j.jpg,2249863994,justmckissick,Justin McKissick,https://pbs.twimg.com/profile_images/1112467530113642497/flPyqh6j.jpg,1721667681821,0.0,2.0,5.0,10.0,10.0,17.0,2.0,250000000000000,0,0,,87218,,0.0
416,539644.0,0xcd28074e039e892eb1ed800d03e49e66d3734bc3,EarthCoin57182,Down To Earth Coin,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0xcd28074e039e892eb1ed800d03e49e66d3734bc3.jpg?Expires=1822099111&Key-Pair-Id=K11ON08J8XW8N0&Signature=oIWu7osbyS90KLD7knB5kxMx4fywTWcIU4SCk8RHhBCXTkCEu64Vbov0k9jHl7RLvQJOyOkNuqmBuzK2QdP-xjuHsUmHFiYuNshZSG3SuwLD6JKzYKuBRoz2r8wImH7P6JCerqqUp8nMqaQu-bzLolWCfnuctz7yEmNPzFymkkwy2qIQTtXizIoM8~FSRrUwh-tGbxCEuvXUDct8HsENcZQVxG62N4XoZGPg3sh74i0WkXXJcAduTZcETGHsdgFijkasM8j44E33RdcArD7~uE4Pzl3L5ZmjaAfa1NEG~0x5FDxcSSG2x0T-g6DR9liscZ6KuQdrxyEoxX9cUpIOVg__,1714538099101884416,EarthCoin57182,Down To Earth Coin,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0xcd28074e039e892eb1ed800d03e49e66d3734bc3.jpg?Expires=1822099111&Key-Pair-Id=K11ON08J8XW8N0&Signature=oIWu7osbyS90KLD7knB5kxMx4fywTWcIU4SCk8RHhBCXTkCEu64Vbov0k9jHl7RLvQJOyOkNuqmBuzK2QdP-xjuHsUmHFiYuNshZSG3SuwLD6JKzYKuBRoz2r8wImH7P6JCerqqUp8nMqaQu-bzLolWCfnuctz7yEmNPzFymkkwy2qIQTtXizIoM8~FSRrUwh-tGbxCEuvXUDct8HsENcZQVxG62N4XoZGPg3sh74i0WkXXJcAduTZcETGHsdgFijkasM8j44E33RdcArD7~uE4Pzl3L5ZmjaAfa1NEG~0x5FDxcSSG2x0T-g6DR9liscZ6KuQdrxyEoxX9cUpIOVg__,1698905551746,0.0,2.0,3.0,1.0,1.0,2.0,2.0,250000000000000,0,0,,87218,,0.0
417,256817.0,0x4badc770e7215673a4fdb32978d6cab7993cbc06,DefiantNews,The Defiant,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x4badc770e7215673a4fdb32978d6cab7993cbc06.jpg?Expires=1822099112&Key-Pair-Id=K11ON08J8XW8N0&Signature=SwxiSvzfLy6p1MUS8Koh7YvLQ~Q8wSc-OaXvOZUCP5fLs5auFkaLaTwFV5gsgFxMEzkuTJI5KMt3SoqlFgl3PLyvST7VA2tPBPLVwC-XkyCtratAq3dKuQIGA6KDudojWum3ARd1LVJLUx36lES-3wgFWMmv2O4vYUupXWKm7e39fdslv9n21YhlhN7OJJ8UijMR5uXSHPHJgkSA8o0tXkXcQ1d2sPXZRqEBaegxQrqjHjNkM-7hQrMQZmDD2C-RbpE4f7on9wZnDb0oNzsRq-CThTQhRGggo3642Yg87cvJWMFxQ4sQTlxNluTkSslNOGrIcSbz5WQHDtTjyQC9Ig__,1237544865216507906,Defiant,The Defiant,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x4badc770e7215673a4fdb32978d6cab7993cbc06.jpg?Expires=1822099112&Key-Pair-Id=K11ON08J8XW8N0&Signature=SwxiSvzfLy6p1MUS8Koh7YvLQ~Q8wSc-OaXvOZUCP5fLs5auFkaLaTwFV5gsgFxMEzkuTJI5KMt3SoqlFgl3PLyvST7VA2tPBPLVwC-XkyCtratAq3dKuQIGA6KDudojWum3ARd1LVJLUx36lES-3wgFWMmv2O4vYUupXWKm7e39fdslv9n21YhlhN7OJJ8UijMR5uXSHPHJgkSA8o0tXkXcQ1d2sPXZRqEBaegxQrqjHjNkM-7hQrMQZmDD2C-RbpE4f7on9wZnDb0oNzsRq-CThTQhRGggo3642Yg87cvJWMFxQ4sQTlxNluTkSslNOGrIcSbz5WQHDtTjyQC9Ig__,1721617432261,1714964511877.0,7.0,7.0,85.0,85.0,21.0,27.0,45562500000000000,0,0,,406,,0.0
418,111912.0,0x7947471bad8613ac45c726d9207a7cffebc7a361,CamiRusso,Camila Russo,https://pbs.twimg.com/profile_images/1523805832475025409/HYlJYGaD.jpg,421271885,CamiRusso,Camila Russo,https://pbs.twimg.com/profile_images/1523805832475025409/HYlJYGaD.jpg,1715018420276,1697477431710.0,12.0,11.0,58.0,58.0,10.0,16.0,16000000000000000,0,0,,1602,,0.0
419,87694.0,0x8a4e7da00b77b8dc0b7d89d6d63fae34ee345668,Wally_WST,Wally ∞ 🦁🦇🔊,https://pbs.twimg.com/profile_images/965638808724295681/1BVriGfS.jpg,153515869,Wally_WST,Wally ∞ 🦁🦇🔊,https://pbs.twimg.com/profile_images/965638808724295681/1BVriGfS.jpg,1714995811173,1712689858769.0,4.0,140.0,334.0,334.0,158.0,11.0,7562500000000000,0,0,,4094,,0.0
420,35408.0,0xb22e4cdd1f288511d0a23079bb35c04eeea17456,josepjoubuch,Josep Jou i Buch,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0xb22e4cdd1f288511d0a23079bb35c04eeea17456.jpg?Expires=1822099112&Key-Pair-Id=K11ON08J8XW8N0&Signature=ep~178yVmwN5B1nyzZZsfqDzc10iQiWa~D2R-ltBeFY9rdhpuK4EuktT5aNigaHILfqOGeM19Nnc4Wk3LqS~0acqbmk53ILfUPsFAIuL0xPcz~xYVYym1~3UPGZOsHX8KR6zHofGU9JuJovSOgBBlIaZvGdvESfnU62uiYLbYJkx5tnVpzm3S6VW~3yp0bSHbdg2AMiyjphPGZn3hNM7JUByhRYVwF2g2Q3zgKaCSBDU6Wcz3SpVmKiDtNTAOEb4Y~NGljF1qZv6MHcrNEPThRV3QVWFGkhHyHYt-tSIbXqZXZoADkp6PlVVOromFDsANBAeT9rZ53lDFcBzuTZN2w__,177598442,josepjoubuch,Josep Jou i Buch,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0xb22e4cdd1f288511d0a23079bb35c04eeea17456.jpg?Expires=1822099112&Key-Pair-Id=K11ON08J8XW8N0&Signature=ep~178yVmwN5B1nyzZZsfqDzc10iQiWa~D2R-ltBeFY9rdhpuK4EuktT5aNigaHILfqOGeM19Nnc4Wk3LqS~0acqbmk53ILfUPsFAIuL0xPcz~xYVYym1~3UPGZOsHX8KR6zHofGU9JuJovSOgBBlIaZvGdvESfnU62uiYLbYJkx5tnVpzm3S6VW~3yp0bSHbdg2AMiyjphPGZn3hNM7JUByhRYVwF2g2Q3zgKaCSBDU6Wcz3SpVmKiDtNTAOEb4Y~NGljF1qZv6MHcrNEPThRV3QVWFGkhHyHYt-tSIbXqZXZoADkp6PlVVOromFDsANBAeT9rZ53lDFcBzuTZN2w__,1721745028157,1716028958407.0,6.0,10.0,20.0,20.0,33.0,8.0,4000000000000000,-81437500000000000,0,,8528,,0.0
421,2482.0,0xc0dfb56a4630a77dbe34d76f30e8b5318b927627,alpGasimov,Alp Gasimov,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0xc0dfb56a4630a77dbe34d76f30e8b5318b927627.jpg?Expires=1822099113&Key-Pair-Id=K11ON08J8XW8N0&Signature=XiDzCyxZ1Q664nVhSdWP3e01JvegKVquB4iej0QExF06ozPsETB8chj8fbqTVDQFh5D5VKMfNQ8fRkdioDjWkNT1-~VecrTMXYvM0tEJg~PkX3zt-bttIU4cCArAjuZFR2bCR5P75qjXRjWKX7vqacowtMi0jCUsMUNGWTDRrnjDKZlNQI4OHBhAMHsfrU4SlYO3cT0GXDeV1hcIVB50Trr6bSFJAcdLv-c4wb-vnmmWY6fw~x4FMP0bDB7nl1qfnkuOqYKmdppB0ApdRfpfHZkXQBYdJE7itC4Ite7NBDpdcvbRCSjrqu~huaPYupV4Ihbcywd5KQ7yvq~WyXOoEA__,113874257,alpGasimov,Alp Gasimov,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0xc0dfb56a4630a77dbe34d76f30e8b5318b927627.jpg?Expires=1822099113&Key-Pair-Id=K11ON08J8XW8N0&Signature=XiDzCyxZ1Q664nVhSdWP3e01JvegKVquB4iej0QExF06ozPsETB8chj8fbqTVDQFh5D5VKMfNQ8fRkdioDjWkNT1-~VecrTMXYvM0tEJg~PkX3zt-bttIU4cCArAjuZFR2bCR5P75qjXRjWKX7vqacowtMi0jCUsMUNGWTDRrnjDKZlNQI4OHBhAMHsfrU4SlYO3cT0GXDeV1hcIVB50Trr6bSFJAcdLv-c4wb-vnmmWY6fw~x4FMP0bDB7nl1qfnkuOqYKmdppB0ApdRfpfHZkXQBYdJE7itC4Ite7NBDpdcvbRCSjrqu~huaPYupV4Ihbcywd5KQ7yvq~WyXOoEA__,1720040959614,1699384855923.0,7.0,5.0,13.0,13.0,13.0,8.0,4000000000000000,0,0,,8528,,0.0
422,255217.0,0xe48ccb062252fa4c167c352545b4c47316e1896a,joonian,Wong Joon Ian at #mainnet2023,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0xe48ccb062252fa4c167c352545b4c47316e1896a.jpg?Expires=1822099113&Key-Pair-Id=K11ON08J8XW8N0&Signature=RG20nHNugVvjsfsKJNyxjHxyRPergGh5sg53e~TFhLXpeXQdl3P5-cUo7xiqIgjPzE3M4~clL-KtyJWIczL2B5hNgUoVnsc8itiQzZY9uezeoaMmBBR77bEOq6RVjcASmb7vU1TiqTQzNFIst2wYL5t5Q9-6jehWJ4Ag-80se36lY5wL9jI0odOyrMLPnE3CrpMEL-bn00hMHW5pSQOynWcxIimKnTGt0n46IWcHBx5FF0goCWSMtz0h1Y-4mEzNBBnhoPmSM3hNO4XmRxjx-5CddSi9gVlQzF4C4GUaltbr-hC8jVI83PE4qP-BaxqAMOQlFiy40UdUG82V-VJSTw__,4828981,joonian,Wong Joon Ian at #mainnet2023,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0xe48ccb062252fa4c167c352545b4c47316e1896a.jpg?Expires=1822099113&Key-Pair-Id=K11ON08J8XW8N0&Signature=RG20nHNugVvjsfsKJNyxjHxyRPergGh5sg53e~TFhLXpeXQdl3P5-cUo7xiqIgjPzE3M4~clL-KtyJWIczL2B5hNgUoVnsc8itiQzZY9uezeoaMmBBR77bEOq6RVjcASmb7vU1TiqTQzNFIst2wYL5t5Q9-6jehWJ4Ag-80se36lY5wL9jI0odOyrMLPnE3CrpMEL-bn00hMHW5pSQOynWcxIimKnTGt0n46IWcHBx5FF0goCWSMtz0h1Y-4mEzNBBnhoPmSM3hNO4XmRxjx-5CddSi9gVlQzF4C4GUaltbr-hC8jVI83PE4qP-BaxqAMOQlFiy40UdUG82V-VJSTw__,1696352485554,1696352475188.0,5.0,9.0,25.0,25.0,11.0,5.0,1562500000000000,0,0,,20984,,0.0
